0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,10/04/2001,Sri Lanka,Sharjah Cricket Stadium,c S I De Saram b M Muralitharan,1,9,11.11,,1,1.00,11.11
2,12/04/2001,Pakistan,Sharjah Cricket Stadium,not out,4*,2,200.00,,5,5.00,45.45
3,17/04/2001,Sri Lanka,Sharjah Cricket Stadium,not out,13*,6,216.67,,18,18.00,105.88
4,29/01/2002,Australia,Melbourne Cricket Ground,not out,13*,6,216.67,,31,31.00,134.78
5,01/02/2002,South Africa,WACA Ground,c †M V Boucher b M Ntini,10,11,90.91,,41,20.50,120.59
6,06/02/2002,South Africa,Melbourne Cricket Ground,c L Klusener b M Ntini,13,9,144.44,,54,18.00,125.58
7,08/02/2002,South Africa,Sydney Cricket Ground,c †M V Boucher b M Ntini,1,6,16.67,,55,13.75,112.24
8,13/02/2002,England,AMI Stadium,not out,28*,23,121.74,,83,20.75,115.28
9,16/02/2002,England,Westpac Stadium,not out,25*,18,138.89,,108,27.00,120.00
10,20/02/2002,England,McLean Park,c O A Shah b P D Collingwood,2,6,33.33,,110,22.00,114.58
11,23/02/2002,England,Eden Park,not out,26*,14,185.71,,136,27.20,123.64
12,26/02/2002,England,Carisbrook,did not bat,-,-,-,,136,27.20,123.64
13,15/04/2002,Pakistan,Sharjah Cricket Stadium,st Rashid Latif b Saqlain Mushtaq,21,28,75.00,,157,26.17,113.77
14,21/04/2002,Pakistan,National Stadium (Karachi),b Shoaib Akhtar,2,13,15.38,,159,22.71,105.30
15,24/04/2002,Pakistan,Rawalpindi Cricket Stadium,b Wasim Akram,45,45,100.00,,204,25.50,104.08
16,27/04/2002,Pakistan,Gaddafi Stadium,b Shoaib Malik,1,10,10.00,,205,22.78,99.51
17,04/01/2003,India,Queenstown Events Centre,did not bat,-,-,-,,205,22.78,99.51
18,08/01/2003,India,Westpac Stadium,c M Kaif b S C Ganguly,35,27,129.63,,240,24.00,103.00
19,11/01/2003,India,Eden Park,b Z Khan,2,8,25.00,,242,22.00,100.41
20,14/01/2003,India,Seddon Park,did not bat,-,-,-,,242,22.00,100.41
21,10/02/2003,Sri Lanka,Mangaung Oval,c sub b R P Arnold,1,4,25.00,,243,20.25,99.18
22,13/02/2003,West Indies,St George's Park,not out,35*,24,145.83,,278,23.17,103.35
23,16/02/2003,South Africa,Wanderers Stadium,did not bat,-,-,-,,278,23.17,103.35
24,26/02/2003,Bangladesh,Diamond Oval,c Mohammad Ashraful b Khaled Mahmud,18,22,81.82,,296,22.77,101.72
25,03/03/2003,Canada,Willowmoore Park,c sub b B B Seebaran,36,20,180.00,,332,23.71,106.75
26,08/03/2003,Zimbabwe,Mangaung Oval,did not bat,-,-,-,,332,23.71,106.75
27,11/03/2003,Australia,St George's Park,b B Lee,0,6,0.00,,332,22.13,104.73
28,19/05/2003,Sri Lanka,Rangiri Dambulla International Stadium,run out,1,2,50.00,,333,20.81,104.39
29,03/01/2004,Pakistan,Eden Park,did not bat,-,-,-,,333,20.81,104.39
30,17/01/2004,Pakistan,Westpac Stadium,b Shoaib Akhtar,5,3,166.67,,338,19.88,104.97
31,08/07/2004,West Indies,The Rose Bowl,did not bat,-,-,-,,338,19.88,104.97
32,02/11/2004,Bangladesh,MA Aziz Stadium,c Khaled Mahmud b Nazmul Hossain,4,7,57.14,,342,19.00,103.95
33,24/08/2005,Zimbabwe,Queens Sports Club,not out,0*,0,-,,342,19.00,103.95
34,26/08/2005,India,Queens Sports Club,not out,3*,8,37.50,,345,19.17,102.37
35,02/09/2005,India,Harare Sports Club,c A B Agarkar b I K Pathan,3,4,75.00,,348,18.32,102.05
36,23/10/2005,South Africa,Mangaung Oval,not out,30*,22,136.36,,378,19.89,104.13
37,28/10/2005,South Africa,Newlands,lbw b C K Langeveldt,6,13,46.15,,384,19.20,102.13
38,30/10/2005,South Africa,St George's Park,run out,25,14,178.57,,409,19.48,104.87
39,06/11/2005,South Africa,SuperSport Park,did not bat,-,-,-,,409,19.48,104.87
40,28/12/2006,Sri Lanka,McLean Park,b S L Malinga,3,5,60.00,,412,18.73,104.30
41,31/12/2006,Sri Lanka,Queenstown Events Centre,lbw b M Muralitharan,6,15,40.00,,418,18.17,101.95
42,06/01/2007,Sri Lanka,Eden Park,lbw b S L Malinga,1,7,14.29,,419,17.46,100.48
No. of Innings Played = 34,No. of Innings Played = 34,No. of Innings Played = 34,No. of Innings Played = 34,No. of Innings Played = 34,No. of Innings Played = 34,No. of Innings Played = 34,No. of Innings Played = 34,No. of Innings Played = 34,No. of Innings Played = 34,,
