0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,31/10/2001,Zimbabwe,Sharjah Cricket Stadium,7,7,7.00,,0,,,0,,,,25 years 252 days
2.0,02/11/2001,Sri Lanka,Sharjah Cricket Stadium,113,120,60.00,,0,,,0,,,,25 years 254 days
3.0,04/11/2001,Sri Lanka,Sharjah Cricket Stadium,23,143,47.67,,0,,1,1,,,,25 years 256 days
4.0,22/01/2002,Bangladesh,MA Aziz Stadium,17,160,40.00,0/13,0,,1,2,,,,25 years 335 days
5.0,24/01/2002,Bangladesh,Bangabandhu National Stadium,10,170,34.00,0/25,0,,,2,,,,25 years 337 days
6.0,25/01/2002,Bangladesh,Bangabandhu National Stadium,36,206,34.33,,0,,,2,,,,25 years 338 days
7.0,14/02/2002,West Indies,Sharjah Cricket Stadium,0,206,29.43,,0,,,2,,,,25 years 358 days
8.0,15/02/2002,West Indies,Sharjah Cricket Stadium,45,251,31.38,,0,,,2,,,,25 years 359 days
9.0,17/02/2002,West Indies,Sharjah Cricket Stadium,4,255,28.33,0/13,0,,,2,,,,25 years 361 days
10.0,03/04/2003,Zimbabwe,Sharjah Cricket Stadium,3,258,25.80,,0,,,2,,,,27 years 41 days
11.0,10/10/2003,South Africa,Rawalpindi Cricket Stadium,4,262,23.82,,0,,,2,,,,27 years 231 days
