0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Cambusdoon New Ground,3,2,1,0,0,0,24*,26,26.00,96.30,4,1
Castle Avenue,3,3,0,0,0,0,16,32,10.67,72.73,1,2
Civil Service Cricket Club,2,1,0,0,0,0,3,3,3.00,37.50,0,2
Grange Cricket Club,2,2,0,0,0,1,36,36,18.00,51.43,1,0
Gymkhana Club Ground,3,3,1,0,0,0,49*,52,26.00,86.67,3,1
Jaffrey Sports Club Ground,1,1,1,0,0,0,26*,26,,70.27,1,1
Mannofield Park,2,2,0,0,1,0,59,70,35.00,68.63,5,0
Mombasa Sports Ground,2,2,0,0,0,1,8,8,4.00,50.00,2,1
Shere Bangla National Stadium,1,1,0,0,0,0,2,2,2.00,33.33,2,1
Titwood,1,1,0,0,0,0,4,4,4.00,50.00,0,0
Warner Park,3,3,0,0,1,0,51,85,28.33,65.89,1,1
Willowmoore Park,3,3,0,0,0,1,43,58,19.33,78.38,1,1
Zahur Ahmed Chowdhury Stadium,1,1,0,0,0,0,30,30,30.00,50.85,1,0
Overall (13),27,25,3,0,2,3,59,432,19.64,67.50,22,11
