0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Afghanistan,1,1,0,0,0,0,15,15,15.00,115.38,0,0
Australia,1,1,0,0,1,0,51,51,51.00,67.11,0,1
Bangladesh,2,2,0,0,0,0,30,32,16.00,49.23,3,1
Canada,2,2,0,0,0,1,43,43,21.50,69.35,3,1
England,1,1,0,0,0,0,36,36,36.00,53.73,0,0
India,1,1,0,0,0,0,4,4,4.00,50.00,0,0
Ireland,6,6,1,0,1,1,59,129,25.80,72.47,9,4
Kenya,4,3,0,0,0,0,8,11,3.67,50.00,3,1
Netherlands,5,4,2,0,0,0,26*,76,38.00,88.37,3,2
New Zealand,1,1,0,0,0,0,11,11,11.00,57.89,0,0
Pakistan,1,1,0,0,0,1,0,0,0.00,,1,0
South Africa,1,1,0,0,0,0,15,15,15.00,50.00,0,0
West Indies,1,1,0,0,0,0,9,9,9.00,81.82,0,1
Overall (13),27,25,3,0,2,3,59,432,19.64,67.50,22,11
