0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Bangladesh,19.0,1,103,3,0,1/7,34.33,38.00,5.42
England,2.0,0,19,0,0,0/19,,,9.50
Hong Kong,2.0,0,15,0,0,,,,7.50
India,9.0,0,53,1,0,1/22,53.00,54.00,5.89
Ireland,22.0,0,104,3,0,2/30,34.67,44.00,4.73
Kenya,3.5,1,21,1,0,1/7,21.00,23.00,5.48
New Zealand,5.0,0,21,0,0,0/21,,,4.20
Scotland,11.0,0,63,0,0,,,,5.73
United Arab Emirates,5.3,0,32,5,1,5/32,6.40,6.60,5.82
Zimbabwe,8.0,0,73,1,0,1/11,73.00,48.00,9.13
Overall (10),87.2,2,504,14,1,5/32,36.00,37.43,5.77
