0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,24.0,1,99,4,0,2/17,24.75,36.00,4.13
Second,26.2,1,170,3,0,3/56,56.67,52.67,6.46
Overall,50.2,2,269,7,0,3/56,38.43,43.14,5.34
