0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Edgbaston,1,1,0,0,0,0,8,8,8.00,26.67,0,0
Headingley,1,1,0,0,0,0,3,3,3.00,42.86,0,0
Old Trafford,1,1,0,0,0,0,4,4,4.00,10.00,0,0
Overall (3),3,3,0,0,0,0,8,15,5.00,19.48,0,0
