0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arun Jaitley Stadium,9.0,0,50,0,0,0/50,,,5.56
Bellerive Oval,10.0,0,65,2,0,2/65,32.50,30.00,6.50
Brisbane Cricket Ground,18.0,0,94,6,1,5/33,15.67,18.00,5.22
Castle Avenue,5.0,1,16,2,0,2/16,8.00,15.00,3.20
Dubai International Cricket Stadium,20.0,1,66,5,0,3/24,13.20,24.00,3.30
Eden Gardens,10.0,2,47,2,0,2/47,23.50,30.00,4.70
Eden Park,9.0,3,27,3,0,3/27,9.00,18.00,3.00
Edgbaston,14.0,1,73,4,1,4/35,18.25,21.00,5.21
Hagley Oval,9.0,3,26,3,0,3/26,8.67,18.00,2.89
Headingley,8.4,1,37,2,0,2/37,18.50,26.00,4.27
Himachal Pradesh Cricket Association Stadium,10.0,2,27,2,0,2/27,13.50,30.00,2.70
JSCA International Stadium Complex,9.1,0,50,1,0,1/50,50.00,55.00,5.45
Kennington Oval,45.0,3,240,4,0,1/36,60.00,67.50,5.33
Kensington Oval,10.0,1,35,2,0,2/35,17.50,30.00,3.50
Lord's,45.4,1,224,6,0,2/47,37.33,45.67,4.91
Mahinda Rajapaksha International Cricket Stadium,7.0,0,42,1,0,1/42,42.00,42.00,6.00
McLean Park,10.0,1,33,1,0,1/33,33.00,60.00,3.30
Melbourne Cricket Ground,10.0,0,71,5,1,5/71,14.20,12.00,7.10
Nehru Stadium (Kochi),10.0,1,51,2,0,2/51,25.50,30.00,5.10
Old Trafford,24.0,2,146,5,0,2/43,29.20,28.80,6.08
Pallekele International Cricket Stadium,15.0,0,81,3,0,2/53,27.00,30.00,5.40
Punjab Cricket Association IS Bindra Stadium,20.0,1,83,3,0,2/44,27.67,40.00,4.15
R Premadasa Stadium,15.4,2,96,1,0,1/35,96.00,94.00,6.13
Rajiv Gandhi International Stadium,9.0,0,67,1,0,1/67,67.00,54.00,7.44
Riverside Ground,20.0,2,110,6,1,4/37,18.33,20.00,5.50
Saurashtra Cricket Association Stadium,10.0,0,63,1,0,1/63,63.00,60.00,6.30
Seddon Park,10.0,0,54,1,0,1/54,54.00,60.00,5.40
Sheikh Zayed Stadium,20.0,2,68,8,2,4/34,8.50,15.00,3.40
Sir Vivian Richards Stadium,17.0,1,87,2,0,2/38,43.50,51.00,5.12
Sophia Gardens,20.0,1,87,3,0,2/43,29.00,40.00,4.35
Sydney Cricket Ground,18.0,1,99,2,0,2/51,49.50,54.00,5.50
The Rose Bowl,33.0,0,184,2,0,1/29,92.00,99.00,5.58
The Village,13.0,3,45,0,0,0/1,,,3.46
Trent Bridge,27.3,1,158,4,0,2/57,39.50,41.25,5.75
WACA Ground,30.0,1,146,4,0,3/36,36.50,45.00,4.87
Wankhede Stadium,10.0,0,45,3,0,3/45,15.00,20.00,4.50
Westpac Stadium,10.0,0,103,0,0,0/49,,,10.30
Overall (37),591.4,38,2996,102,6,5/33,29.37,34.80,5.06
