0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
India,2,2,0,0,0,0,6,11,5.50,45.83,0,0
Pakistan,3,3,0,0,0,0,30,49,16.33,53.85,0,0
South Africa,2,2,0,0,0,0,20,31,15.50,72.09,0,0
Sri Lanka,3,3,0,0,0,0,47,54,18.00,76.06,1,0
United Arab Emirates,1,1,0,0,0,0,2,2,2.00,25.00,0,0
Overall (5),11,11,0,0,0,0,47,147,13.36,62.03,1,0
