0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Canada,3,1,0,0,1,0,74,74,74.00,125.42,1,0
Kenya,1,1,0,0,0,0,3,3,3.00,150.00,0,0
Nepal,2,2,0,0,0,0,20,39,19.50,111.43,0,0
Zimbabwe,2,2,0,0,0,0,34,54,27.00,62.79,1,0
Overall (4),8,6,0,0,1,0,74,170,28.33,93.41,2,0
