0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,16/02/1994,West Indies,Kensington Oval,not out,22*,16,137.50,,22,,137.50
2,26/02/1994,West Indies,Sabina Park,b A C Cummins,22,19,115.79,,44,44.00,125.71
3,02/03/1994,West Indies,Arnos Vale Ground,c P V Simmons b A C Cummins,6,19,31.58,,50,25.00,92.59
4,05/03/1994,West Indies,Queen's Park Oval,b R A Harper,8,9,88.89,,58,19.33,92.06
5,06/03/1994,West Indies,Queen's Park Oval,c †J C Adams b K C G Benjamin,1,6,16.67,,59,14.75,85.51
6,25/05/1996,India,Headingley,run out,14,23,60.87,,73,14.60,79.35
7,26/05/1996,India,Old Trafford,lbw b A Kumble,14,28,50.00,,87,14.50,72.50
8,29/08/1996,Pakistan,Old Trafford,b Wasim Akram,41,53,77.36,,128,18.29,73.99
9,31/08/1996,Pakistan,Edgbaston,run out,1,3,33.33,,129,16.13,73.30
10,01/09/1996,Pakistan,Trent Bridge,b Shahid Nazir,24,35,68.57,,153,17.00,72.51
11,08/07/2000,Zimbabwe,Kennington Oval,b P A Strang,3,9,33.33,,156,15.60,70.91
12,09/07/2000,West Indies,Lord's,b C D Collymore,0,5,0.00,,156,14.18,69.33
13,13/07/2000,Zimbabwe,Old Trafford,did not bat,-,-,-,,156,14.18,69.33
14,15/07/2000,West Indies,Riverside Ground,did not bat,-,-,-,,156,14.18,69.33
No. of Innings Played = 12,No. of Innings Played = 12,No. of Innings Played = 12,No. of Innings Played = 12,No. of Innings Played = 12,No. of Innings Played = 12,No. of Innings Played = 12,No. of Innings Played = 12,No. of Innings Played = 12,No. of Innings Played = 12,,
