0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,16/07/1997,Pakistan,R Premadasa Stadium,not out,0*,4,0.00,,0,,0.00
2,22/07/1997,Sri Lanka,Sinhalese Sports Club Ground,did not bat,-,-,-,,0,,0.00
3,24/07/1997,India,Sinhalese Sports Club Ground,not out,3*,18,16.67,,3,,13.64
4,10/10/1997,Kenya,Gymkhana Club Ground,st K O Otieno b M Sheikh,3,31,9.68,,6,6.00,11.32
5,14/10/1997,Zimbabwe,Aga Khan Sports Club Ground,not out,6*,36,16.67,,12,12.00,13.48
6,15/10/1997,Kenya,Aga Khan Sports Club Ground,hit wicket b M Sheikh,12,47,25.53,,24,12.00,17.65
No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,No. of Innings Played = 5,,
