0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Dubai International Cricket Stadium,0.1,0,0,0,0,,,,0.00
JSCA International Stadium Complex,4.0,0,33,0,0,,,,8.25
Khan Shaheb Osman Ali Stadium,4.0,0,26,0,0,0/9,,,6.50
Rajiv Gandhi International Stadium,3.0,0,16,1,0,1/16,16.00,18.00,5.33
Seddon Park,3.0,0,23,0,0,,,,7.67
Shere Bangla National Stadium,2.0,1,5,1,0,1/5,5.00,12.00,2.50
Sydney Cricket Ground,2.0,0,13,0,0,,,,6.50
Trent Bridge,2.0,0,8,1,0,1/8,8.00,12.00,4.00
Overall (8),20.1,1,124,3,0,1/5,41.33,40.33,6.15
