0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,18/02/1996,India,Barabati Stadium,not out,15*,21,71.43,,15,,71.43
2,23/02/1996,Australia,Indira Priyadarshini Stadium,c M G Bevan b P R Reiffel,14,33,42.42,,29,29.00,53.70
3,26/02/1996,Zimbabwe,Moin-ul-Haq Stadium,did not bat,-,-,-,,29,29.00,53.70
4,27/02/1996,Zimbabwe,Moin-ul-Haq Stadium,c A D R Campbell b P A Strang,20,55,36.36,,49,24.50,44.95
5,29/02/1996,West Indies,Nehru Stadium (Pune),b C E Cuffy,1,4,25.00,,50,16.67,44.25
6,06/03/1996,Sri Lanka,Asgiriya Stadium,c M Muralitharan b A Ranatunga,4,17,23.53,,54,13.50,41.54
7,28/09/1996,Sri Lanka,Gymkhana Club Ground,b M Muralitharan,5,13,38.46,,59,11.80,41.26
8,02/10/1996,Pakistan,Aga Khan Sports Club Ground,b Shahid Nazir,2,7,28.57,,61,10.17,40.67
No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,,
