0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
,Date,Versus,Ground,Batting,Batting,Batting,Bowling,Bowling,Bowling,Fielding,Fielding,Keeping,Keeping,Keeping,Age
,Date,Versus,Ground,Runs,Aggr,Avg,Wkts,Aggr,Avg,Ca,Agg,Ca,St,Agg,Age
1.0,11/02/2003,Bangladesh,Kingsmead,8,8,8.00,2/15,2,7.50,1,1,,,,32 years 278 days
2.0,15/02/2003,Kenya,Newlands,31,39,19.50,3/15,5,6.00,,1,,,,32 years 282 days
3.0,19/02/2003,Sri Lanka,Boland Park,0,39,13.00,0/15,5,9.00,,1,,,,32 years 286 days
4.0,23/02/2003,West Indies,SuperSport Park,111,150,37.50,1/36,6,13.50,,1,,,,32 years 290 days
5.0,27/02/2003,South Africa,Buffalo Park,1,151,30.20,1/45,7,18.00,,1,,,,32 years 294 days
6.0,03/03/2003,New Zealand,Willowmoore Park,75,226,37.67,3/61,10,18.70,,1,,,,32 years 298 days
7.0,16/05/2006,Zimbabwe,Queen's Park Oval,1,227,32.43,1/41,11,20.73,,1,,,,36 years 7 days
8.0,17/05/2006,Bermuda,Queen's Park Oval,22,249,31.13,3/18,14,17.57,1,2,,,,36 years 8 days
9.0,05/08/2006,Kenya,"Cricket, Skating & Curling Club",19,268,29.78,1/39,15,19.00,1,3,,,,36 years 88 days
10.0,06/08/2006,Kenya,"Cricket, Skating & Curling Club",0,268,26.80,3/43,18,18.22,1,4,,,,36 years 89 days
11.0,19/08/2006,Bermuda,"Cricket, Skating & Curling Club",0,268,24.36,0/11,18,18.83,,4,,,,36 years 102 days
12.0,21/08/2006,Bermuda,"Cricket, Skating & Curling Club",55,323,26.92,1/56,19,20.79,,4,,,,36 years 104 days
13.0,18/01/2007,Scotland,Mombasa Sports Ground,41,364,28.00,2/46,21,21.00,,4,,,,36 years 254 days
14.0,23/01/2007,Scotland,Mombasa Sports Ground,39,403,28.79,2/31,23,20.52,1,5,,,,36 years 259 days
15.0,24/01/2007,Kenya,Mombasa Sports Ground,38,441,29.40,2/28,25,20.00,,5,,,,36 years 260 days
16.0,30/01/2007,Netherlands,Ruaraka Sports Club Ground,16,457,28.56,0/27,25,21.08,,5,,,,36 years 266 days
17.0,31/01/2007,Scotland,Ruaraka Sports Club Ground,4,461,27.12,1/45,26,22.00,1,6,,,,36 years 267 days
18.0,02/02/2007,Bermuda,Gymkhana Club Ground,69*,530,31.18,1/2,27,21.26,1,7,,,,36 years 269 days
19.0,04/02/2007,Ireland,Jaffrey Sports Club Ground,57,587,32.61,1/44,28,22.07,,7,,,,36 years 271 days
20.0,05/02/2007,Kenya,Jaffrey Sports Club Ground,10,597,31.42,0/26,28,23.00,2,9,,,,36 years 272 days
21.0,26/02/2007,Bermuda,Antigua Recreation Ground,13,610,30.50,1/20,29,22.90,1,10,,,,36 years 293 days
22.0,28/02/2007,Bangladesh,Antigua Recreation Ground,2,612,29.14,0/42,29,24.34,,10,,,,36 years 295 days
23.0,14/03/2007,Kenya,Darren Sammy National Cricket Stadium,8,620,28.18,0/31,29,25.41,,10,,,,36 years 309 days
24.0,18/03/2007,England,Darren Sammy National Cricket Stadium,21,641,27.87,0/32,29,26.52,1,11,,,,36 years 313 days
25.0,22/03/2007,New Zealand,Darren Sammy National Cricket Stadium,52,693,28.88,2/67,31,26.97,1,12,,,,36 years 317 days
26.0,06/04/2009,Ireland,Willowmoore Park,41,734,29.36,0/34,31,28.06,,12,,,,38 years 332 days
27.0,08/04/2009,Scotland,Willowmoore Park,32,766,29.46,,31,28.06,,12,,,,38 years 334 days
28.0,20/02/2011,Sri Lanka,Mahinda Rajapaksha International Cricket Stadium,0,766,28.37,2/56,33,28.06,2,14,,,,40 years 287 days
29.0,28/02/2011,Zimbabwe,Vidarbha Cricket Association Stadium,0,766,27.36,0/56,33,29.76,1,15,,,,40 years 295 days
30.0,07/03/2011,Kenya,Arun Jaitley Stadium,4*,770,27.50,1/26,34,29.65,,15,,,,40 years 302 days
31.0,13/03/2011,New Zealand,Wankhede Stadium,15,785,27.07,1/30,35,29.66,1,16,,,,40 years 308 days
32.0,16/03/2011,Australia,M Chinnaswamy Stadium,14,799,26.63,1/29,36,29.64,1,17,,,,40 years 311 days
