0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Australia,1,1,0,0,0,0,6,6,6.00,50.00,0,0
New Zealand,1,1,0,0,0,0,4,4,4.00,17.39,0,0
Overall (2),2,2,0,0,0,0,6,10,5.00,28.57,0,0
