0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,08/12/1990,India,Nehru Stadium (Margao),did not bat,-,-,-,,0,,
2,20/12/1990,Pakistan,Sharjah Cricket Stadium,did not bat,-,-,-,,0,,
3,21/12/1990,Pakistan,Sharjah Cricket Stadium,not out,1*,2,50.00,,1,,50.00
4,28/12/1990,India,Barabati Stadium,not out,0*,8,0.00,,1,,10.00
5,04/01/1991,India,Eden Gardens,not out,0*,1,0.00,,1,,9.09
6,04/02/1993,Pakistan,Sharjah Cricket Stadium,did not bat,-,-,-,,1,,9.09
No. of Innings Played = 3,No. of Innings Played = 3,No. of Innings Played = 3,No. of Innings Played = 3,No. of Innings Played = 3,No. of Innings Played = 3,No. of Innings Played = 3,No. of Innings Played = 3,No. of Innings Played = 3,No. of Innings Played = 3,,
