0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Barabati Stadium,8.0,0,34,1,0,1/34,34.00,48.00,4.25
Eden Gardens,6.0,0,41,0,0,0/41,,,6.83
Nehru Stadium (Margao),10.0,1,24,2,0,2/24,12.00,30.00,2.40
Sharjah Cricket Stadium,25.0,2,101,3,0,2/26,33.67,50.00,4.04
Overall (4),49.0,3,200,6,0,2/24,33.33,49.00,4.08
