0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,18/01/2018,England,Brisbane Cricket Ground,did not bat,-,-,-,,0,,
2,16/06/2018,England,Sophia Gardens,c J J Roy b L E Plunkett,2,3,66.67,,2,2.00,66.67
3,19/06/2018,England,Trent Bridge,st J C Buttler b M M Ali,14,25,56.00,,16,8.00,57.14
4,21/06/2018,England,Riverside Ground,not out,5*,6,83.33,,21,10.50,61.76
5,12/01/2019,India,Sydney Cricket Ground,did not bat,-,-,-,,21,10.50,61.76
6,15/01/2019,India,Adelaide Oval,c S Dhawan b Mohammed Shami,2,6,33.33,,23,7.67,57.50
7,18/01/2019,India,Melbourne Cricket Ground,c K M Jadhav b Y S Chahal,16,23,69.57,,39,9.75,61.90
8,08/03/2019,India,JSCA International Stadium Complex,did not bat,-,-,-,,39,9.75,61.90
9,10/03/2019,India,Punjab Cricket Association IS Bindra Stadium,not out,0*,0,-,,39,9.75,61.90
10,13/03/2019,India,Arun Jaitley Stadium,run out,29,21,138.10,,68,13.60,80.95
11,22/03/2019,Pakistan,Sharjah Cricket Stadium,did not bat,-,-,-,,68,13.60,80.95
12,23/03/2019,Pakistan,Sharjah Cricket Stadium,did not bat,-,-,-,,68,13.60,80.95
No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,No. of Innings Played = 7,,
