0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Afghanistan,2,1,0,0,0,0,4,4,4.00,44.44,2,1
Australia,2,2,0,0,0,1,3,3,1.50,21.43,0,0
Bermuda,7,3,3,0,0,0,29*,57,,67.86,10,0
Canada,5,2,1,0,0,1,6*,6,6.00,85.71,8,2
England,1,1,1,0,0,0,17*,17,,44.74,0,0
India,1,1,0,0,0,0,26,26,26.00,39.39,2,0
Ireland,4,1,0,0,0,0,18,18,18.00,36.00,2,0
Kenya,4,1,1,0,0,0,19*,19,,47.50,7,2
Namibia,1,0,0,0,0,0,0,0,,,0,1
Pakistan,1,1,0,0,0,0,7,7,7.00,33.33,1,0
Scotland,5,2,1,0,0,0,2,2,2.00,18.18,6,1
South Africa,1,0,0,0,0,0,0,0,,,1,0
Sri Lanka,2,2,1,0,0,0,1,1,1.00,25.00,1,0
West Indies,1,1,0,0,0,0,1,1,1.00,20.00,0,0
Zimbabwe,1,1,1,0,0,0,8*,8,,72.73,1,0
Overall (15),38,19,9,0,0,2,29*,169,16.90,46.94,41,7
