0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,2,2,0,0,0,0,45,52,26.00,83.87,0,0
Arbab Niaz Stadium,2,2,0,0,0,0,23,37,18.50,56.06,0,0
Arun Jaitley Stadium,2,2,1,0,0,0,10,19,19.00,111.76,1,0
Asgiriya Stadium,2,1,0,0,0,0,5,5,5.00,50.00,1,0
Bangabandhu National Stadium,4,3,1,0,0,0,36,75,37.50,93.75,0,0
Brisbane Cricket Ground,1,1,0,0,0,0,14,14,14.00,107.69,1,0
County Ground (Bristol),1,1,0,0,0,0,43,43,43.00,61.43,1,0
County Ground (Derby),1,1,0,0,0,1,0,0,0.00,,0,0
Eden Park,1,1,0,0,0,0,7,7,7.00,63.64,0,0
Gaddafi Stadium,2,2,1,0,1,0,52,79,79.00,111.27,0,0
Gandhi Sports Complex Ground,1,1,0,0,0,0,33,33,33.00,84.62,0,0
Green Park,2,2,0,0,0,0,26,45,22.50,56.96,0,0
Headingley,2,2,0,0,0,0,33,43,21.50,49.43,0,0
Iqbal Stadium,1,1,0,0,1,0,58,58,58.00,89.23,0,0
Jinnah Stadium (Gujwranwala),1,1,0,0,0,0,4,4,4.00,133.33,0,0
Kennington Oval,2,2,1,0,1,0,60,92,92.00,83.64,1,0
M Chinnaswamy Stadium,1,1,0,0,0,0,23,23,23.00,60.53,0,0
McLean Park,1,1,0,0,0,0,11,11,11.00,33.33,0,0
Melbourne Cricket Ground,3,3,0,0,0,0,35,43,14.33,87.76,0,0
Moti Bagh Stadium,1,1,0,0,0,0,21,21,21.00,110.53,2,0
National Stadium (Karachi),3,3,2,0,0,0,44,86,86.00,82.69,1,0
Nehru Stadium (Guwahati),1,1,0,0,0,0,31,31,31.00,64.58,0,0
Nehru Stadium (Pune),1,1,0,0,0,0,7,7,7.00,26.92,0,0
Niaz Stadium,2,2,0,0,0,0,46,47,23.50,58.75,1,0
Old Trafford,2,2,0,0,1,0,64,72,36.00,104.35,0,0
P Sara Oval,7,7,1,0,0,1,20,62,10.33,59.62,2,0
R Premadasa Stadium,1,1,0,0,0,0,24,24,24.00,77.42,0,0
Sharjah Cricket Stadium,8,8,0,0,0,0,35,129,16.13,62.32,1,0
Sinhalese Sports Club Ground,8,6,2,0,0,2,29*,68,17.00,78.16,1,0
St Helen's,1,1,0,0,0,0,16,16,16.00,94.12,0,0
Sydney Cricket Ground,3,3,0,0,1,0,80,98,32.67,91.59,1,0
Tasmania Cricket Association Ground,1,1,0,0,1,0,56,56,56.00,116.67,0,0
The Cooper Associates County Ground,1,1,0,0,1,0,56,56,56.00,87.50,0,0
Trent Bridge,1,1,0,0,0,0,14,14,14.00,51.85,0,0
Tyronne Fernando Stadium,3,2,0,0,0,0,13,17,8.50,35.42,0,0
WACA Ground,2,2,0,0,0,0,8,10,5.00,71.43,0,0
Wankhede Stadium,1,1,0,0,0,0,30,30,30.00,107.14,0,0
Overall (37),79,74,9,0,7,4,80,1527,23.49,75.11,14,0
