0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Afghanistan,38.5,1,195,6,0,2/30,32.50,38.83,5.02
Bangladesh,10.0,1,67,1,0,1/67,67.00,60.00,6.70
Canada,23.1,2,112,2,0,1/13,56.00,69.50,4.83
England,22.0,2,129,3,0,2/50,43.00,44.00,5.86
Hong Kong,28.3,3,136,9,1,4/41,15.11,19.00,4.77
Ireland,36.0,2,164,4,0,2/34,41.00,54.00,4.56
Oman,6.0,0,37,0,0,0/37,,,6.17
Papua New Guinea,31.0,1,133,8,0,3/23,16.63,23.25,4.29
Sri Lanka,17.0,0,127,2,0,2/72,63.50,51.00,7.47
United Arab Emirates,25.1,1,137,8,1,4/41,17.13,18.88,5.44
West Indies,10.0,0,58,1,0,1/58,58.00,60.00,5.80
Zimbabwe,12.0,1,65,0,0,0/32,,,5.42
Overall (12),259.4,14,1360,44,2,4/41,30.91,35.41,5.24
