0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Amini Park,15.0,0,72,4,0,2/30,18.00,22.50,4.80
Bellerive Oval,10.0,0,72,2,0,2/72,36.00,30.00,7.20
Bulawayo Athletic Club,7.2,3,19,3,0,3/19,6.33,14.67,2.59
Cambusdoon New Ground,6.1,1,13,1,0,1/13,13.00,37.00,2.11
Dubai International Cricket Stadium,16.0,1,61,4,0,3/23,15.25,24.00,3.81
Grange Cricket Club,79.4,3,487,14,1,4/41,34.79,34.14,6.11
Hagley Oval,10.0,1,46,1,0,1/46,46.00,60.00,4.60
Harare Sports Club,10.0,0,58,1,0,1/58,58.00,60.00,5.80
ICC Global Cricket Academy,24.3,0,151,3,0,2/48,50.33,49.00,6.16
Mannofield Park,27.0,1,169,1,0,1/55,169.00,162.00,6.26
Mission Road,10.0,0,41,4,1,4/41,10.25,15.00,4.10
Saxton Oval,10.0,1,67,1,0,1/67,67.00,60.00,6.70
Sheikh Zayed Stadium,4.0,0,13,0,0,0/13,,,3.25
The Village,20.0,2,61,3,0,2/34,20.33,40.00,3.05
University Oval,10.0,1,30,2,0,2/30,15.00,30.00,3.00
Overall (15),259.4,14,1360,44,2,4/41,30.91,35.41,5.24
