0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,27.0,1,118,6,1,4/43,19.67,27.00,4.37
Bourda,7.0,0,28,0,0,0/28,,,4.00
Edgbaston,1.0,0,6,0,0,0/6,,,6.00
Gaddafi Stadium,15.0,1,69,0,0,0/30,,,4.60
Headingley,12.0,0,27,0,0,0/27,,,2.25
Ibn-e-Qasim Bagh Stadium,8.0,0,50,1,0,1/50,50.00,48.00,6.25
Jinnah Stadium (Gujwranwala),8.0,0,38,0,0,0/38,,,4.75
Lal Bahadur Shastri Stadium,6.0,0,31,1,0,1/31,31.00,36.00,5.17
Melbourne Cricket Ground,30.0,2,107,3,0,2/34,35.67,60.00,3.57
National Stadium (Karachi),8.0,0,51,1,0,1/51,51.00,48.00,6.38
Old Trafford,6.0,0,19,0,0,0/19,,,3.17
Sharjah Cricket Stadium,5.0,0,33,0,0,0/33,,,6.60
St Helen's,12.0,1,52,0,0,0/52,,,4.33
Sydney Cricket Ground,20.0,0,95,0,0,0/27,,,4.75
Trent Bridge,6.0,1,21,0,0,0/21,,,3.50
WACA Ground,15.0,0,74,1,0,1/44,74.00,90.00,4.93
Overall (16),186.0,6,819,13,1,4/43,63.00,85.85,4.40
