0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,89.0,8,397,13,1,4/18,30.54,41.08,4.46
India,20.0,1,86,2,0,2/54,43.00,60.00,4.30
Kenya,10.0,0,41,0,0,0/41,,,4.10
New Zealand,12.0,2,57,2,0,1/21,28.50,36.00,4.75
Pakistan,65.0,5,312,5,0,2/47,62.40,78.00,4.80
South Africa,38.0,5,107,6,0,2/28,17.83,38.00,2.82
Sri Lanka,90.3,8,341,14,1,4/37,24.36,38.79,3.77
West Indies,20.0,1,56,4,0,3/27,14.00,30.00,2.80
Zimbabwe,105.2,18,331,17,0,3/29,19.47,37.18,3.14
Overall (9),449.5,48,1728,63,2,4/18,27.43,42.84,3.84
