0,1,2,3,4,5,6,7,8,9,10,11
Position,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
8,1,0,0,0,1,0,0,0.00,,0,0
10,1,0,0,0,0,20,20,20.00,86.96,1,0
11,23,10,0,0,5,14*,66,5.08,30.99,2,0
Overall,25,10,0,0,6,20,86,5.73,36.29,8,0
