0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
AMI Stadium,1,1,0,0,0,0,44,44,44.00,64.71,0,0
Barabati Stadium,1,1,0,0,0,0,1,1,1.00,33.33,0,0
Carisbrook,1,1,0,0,0,0,17,17,17.00,56.67,0,0
Eden Gardens,1,1,0,0,0,1,0,0,0.00,,0,0
Eden Park,1,1,0,0,0,0,13,13,13.00,35.14,0,0
Edgbaston,1,1,0,0,0,0,26,26,26.00,54.17,0,0
Jinnah Stadium (Gujwranwala),1,1,0,0,0,0,12,12,12.00,34.29,0,0
Kennington Oval,1,1,0,0,0,0,13,13,13.00,39.39,0,0
Kensington Oval,1,1,0,0,0,0,23,23,23.00,54.76,0,0
Lord's,1,1,0,0,0,0,7,7,7.00,38.89,0,0
M Chinnaswamy Stadium,1,1,0,0,0,0,2,2,2.00,14.29,0,0
McLean Park,1,1,0,0,0,0,36,36,36.00,75.00,1,0
Melbourne Cricket Ground,1,1,0,0,0,0,35,35,35.00,68.63,0,0
National Stadium (Karachi),1,1,0,0,0,0,16,16,16.00,61.54,0,0
Nehru Stadium (Pune),2,2,0,0,1,0,55,70,35.00,70.00,0,0
Pindi Club Ground,1,1,0,0,0,0,33,33,33.00,53.23,1,0
Queen's Park Oval,1,1,0,0,1,0,55,55,55.00,51.40,0,0
Sabina Park,1,1,0,0,0,1,0,0,0.00,,0,0
Sawai Mansingh Stadium,1,1,0,0,0,0,13,13,13.00,68.42,0,0
Sharjah Cricket Stadium,5,5,0,0,1,0,83,168,33.60,68.85,4,0
Wankhede Stadium,1,1,0,0,0,0,13,13,13.00,36.11,0,0
Overall (21),26,26,0,0,3,2,83,597,22.96,58.19,6,0
