0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Amini Park,2,2,0,0,0,0,18,20,10.00,60.61,1,0
Harare Sports Club,2,2,0,0,0,0,12,13,6.50,72.22,1,0
Mission Road,3,3,0,0,0,0,35,41,13.67,46.07,1,0
Old Hararians Sports Club,1,1,0,0,0,1,0,0,0.00,,0,0
Sheikh Zayed Stadium,3,3,0,0,1,0,52,120,40.00,68.97,3,0
Tony Ireland Stadium,2,2,1,0,2,0,65*,119,119.00,82.64,1,0
Overall (6),13,13,1,0,3,1,65*,313,26.08,68.04,7,0
