0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,6.0,0,30,0,0,,,,5.00
Second,23.5,1,98,1,0,1/33,98.00,143.00,4.11
Overall,29.5,1,128,1,0,1/33,128.00,179.00,4.29
