0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Hong Kong,34.4,2,178,12,1,6/41,14.83,17.33,5.13
Ireland,8.0,0,38,1,0,1/38,38.00,48.00,4.75
Namibia,6.0,0,37,0,0,0/37,,,6.17
Oman,15.1,0,70,1,0,1/41,70.00,91.00,4.62
Scotland,44.1,5,193,7,0,2/33,27.57,37.86,4.37
United Arab Emirates,17.0,1,110,2,0,2/63,55.00,51.00,6.47
United States,19.0,3,67,2,0,1/6,33.50,57.00,3.53
West Indies,6.0,1,40,0,0,0/40,,,6.67
Overall (8),150.0,12,733,25,1,6/41,29.32,36.00,4.89
