0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Pakistan,11.0,1,63,1,0,1/42,63.00,66.00,5.73
Sri Lanka,9.0,1,28,3,0,3/28,9.33,18.00,3.11
West Indies,13.0,3,39,3,0,2/14,13.00,26.00,3.00
Overall (3),33.0,5,130,7,0,3/28,18.57,28.29,3.94
