0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,15/06/2010,Netherlands,Hazelaarweg,E S Szwarczynski (c N F I McCallum),7.0,1/37,,42.00,5.29,1,37.00
2.0,19/06/2010,England,Grange Cricket Club,,3.0,0/26,,60.00,6.30,,63.00
3.0,01/07/2010,Netherlands,VRA Ground,E S Szwarczynski (c N F I McCallum),9.0,1/43,,57.00,5.58,2,53.00
4.0,03/07/2010,Canada,VRA Ground,Rizwan Cheema (c G Goudie),6.0,1/43,,50.00,5.96,3,49.67
5.0,05/07/2010,Ireland,Sportpark Westvliet,A R Cusack (b),10.0,2/42,,42.00,5.46,4,38.20
,,,,A Balbirnie (c †D R Lockhart),,,,,,5,
6.0,07/07/2010,Kenya,Hazelaarweg,M A Ouma (lbw),9.0,4/33,,29.33,5.09,6,24.89
,,,,N N Odhiambo (lbw),,,,,,7,
,,,,S O Ngoche (b),,,,,,8,
,,,,D S Wesonga (lbw),,,,,,9,
7.0,09/07/2010,Afghanistan,Hazelaarweg,,6.0,0/14,,33.33,4.76,,26.44
8.0,10/07/2010,Ireland,VRA Ground,,8.0,0/44,,38.67,4.86,,31.33
9.0,16/08/2010,Afghanistan,Cambusdoon New Ground,Noor Ali Zadran (lbw),3.0,1/28,,36.60,5.08,10,31.00
10.0,17/08/2010,Afghanistan,Cambusdoon New Ground,Hamid Hassan (c †D R Lockhart),8.0,2/17,,34.50,4.74,11,27.25
,,,,Mohammad Shahzad (b),,,,,,12,
