0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,150.1,15,776,25,2,4/26,31.04,36.04,5.17
Second,131.5,10,613,20,0,2/14,30.65,39.55,4.65
Overall,282.0,25,1389,45,2,4/26,30.87,37.60,4.93
