0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Bangladesh,8.0,0,33,1,0,1/33,33.00,48.00,4.13
England,11.5,0,79,0,0,,,,6.68
India,14.0,0,87,0,0,,,,6.21
New Zealand,23.0,0,111,3,0,2/37,37.00,46.00,4.83
Pakistan,34.4,0,195,4,0,2/65,48.75,52.00,5.63
South Africa,15.0,0,117,1,0,1/31,117.00,90.00,7.80
Sri Lanka,15.0,0,86,3,0,2/22,28.67,30.00,5.73
West Indies,6.0,0,29,0,0,0/29,,,4.83
Overall (8),127.3,0,737,12,0,2/22,61.42,63.75,5.78
