0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,16.0,2,85,1,0,1/70,85.00,96.00,5.31
Bangladesh,16.1,1,87,4,0,2/26,21.75,24.25,5.38
Canada,21.0,0,125,2,0,1/27,62.50,63.00,5.95
England,5.0,0,17,1,0,1/17,17.00,30.00,3.40
Ireland,28.3,1,112,9,0,3/24,12.44,19.00,3.93
Kenya,34.2,10,88,13,2,4/19,6.77,15.85,2.56
Netherlands,36.0,1,180,5,0,2/63,36.00,43.20,5.00
New Zealand,14.0,1,66,0,0,0/30,,,4.71
Pakistan,2.0,0,13,0,0,0/13,,,6.50
Scotland,78.0,6,339,14,0,3/33,24.21,33.43,4.35
South Africa,4.0,1,11,0,0,0/11,,,2.75
Sri Lanka,16.0,0,98,4,0,3/45,24.50,24.00,6.13
United Arab Emirates,18.0,1,109,6,1,5/45,18.17,18.00,6.06
Overall (13),289.0,24,1330,59,3,5/45,22.54,29.39,4.60
