0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
ACC Asian XI,10.0,0,58,3,0,3/58,19.33,20.00,5.80
Afghanistan,10.0,4,18,4,1,4/18,4.50,15.00,1.80
Australia,535.0,15,2239,55,1,4/33,40.71,58.36,4.19
Bangladesh,179.2,5,603,31,1,5/7,19.45,34.71,3.36
Canada,20.0,0,91,3,0,3/57,30.33,40.00,4.55
England,191.1,7,751,26,1,4/24,28.88,44.12,3.93
India,221.3,6,1031,27,0,2/32,38.19,49.22,4.65
Ireland,8.4,1,23,4,1,4/23,5.75,13.00,2.65
Kenya,16.0,1,61,2,0,2/45,30.50,48.00,3.81
Pakistan,250.3,14,1075,37,0,3/34,29.05,40.62,4.29
Scotland,14.4,3,44,5,0,3/24,8.80,17.60,3.00
South Africa,287.1,7,1256,25,0,3/33,50.24,68.92,4.37
Sri Lanka,298.2,16,1211,28,1,4/14,43.25,63.93,4.06
United States,10.0,3,14,3,0,3/14,4.67,20.00,1.40
West Indies,185.5,12,746,33,3,5/30,22.61,33.79,4.01
Zimbabwe,105.1,5,453,19,1,4/49,23.84,33.21,4.31
Overall (16),2343.2,99,9674,305,10,5/7,31.72,46.10,4.13
