0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Brisbane Cricket Ground,10.0,0,55,1,0,1/55,55.00,60.00,5.50
Eden Gardens,10.0,1,43,2,0,2/43,21.50,30.00,4.30
Eden Park,20.0,0,85,2,0,1/40,42.50,60.00,4.25
Lal Bahadur Shastri Stadium,8.4,0,42,2,0,2/42,21.00,26.00,4.85
M Chinnaswamy Stadium,4.0,0,26,0,0,0/26,,,6.50
Melbourne Cricket Ground,18.0,1,81,2,0,2/30,40.50,54.00,4.50
North Marine Road Ground,9.0,1,57,1,0,1/57,57.00,54.00,6.33
P Sara Oval,18.0,1,51,2,0,1/22,25.50,54.00,2.83
Sector 16 Stadium,10.0,1,45,0,0,0/45,,,4.50
Sinhalese Sports Club Ground,9.0,0,28,3,0,3/28,9.33,18.00,3.11
Overall (10),116.4,5,513,15,0,3/28,34.20,46.67,4.40
