0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bayuemas Oval,10.0,2,25,0,0,0/25,,,2.50
Cambusdoon New Ground,18.0,1,54,2,0,1/27,27.00,54.00,3.00
Civil Service Cricket Club,31.0,2,117,3,0,2/40,39.00,62.00,3.77
"Cricket, Skating & Curling Club",3.0,0,33,1,0,1/33,33.00,18.00,11.00
Dubai International Cricket Stadium,15.0,0,66,2,0,2/43,33.00,45.00,4.40
Grange Cricket Club,4.1,0,13,1,0,1/13,13.00,25.00,3.12
Gymkhana Club Ground,22.0,3,79,5,1,4/35,15.80,26.40,3.59
Hazelaarweg,6.0,0,20,2,0,2/20,10.00,18.00,3.33
ICC Global Cricket Academy,40.2,2,199,4,0,2/39,49.75,60.50,4.93
Khan Shaheb Osman Ali Stadium,17.0,1,80,3,0,2/29,26.67,34.00,4.71
Kinrara Academy Oval,7.0,0,28,1,0,1/28,28.00,42.00,4.00
Manuka Oval,9.0,3,32,2,0,2/32,16.00,27.00,3.56
Maple Leaf North - West Ground,9.0,0,48,1,0,1/48,48.00,54.00,5.33
Queens Sports Club,27.0,2,102,2,0,1/21,51.00,81.00,3.78
Sharjah Cricket Stadium,55.1,4,213,8,0,3/20,26.63,41.38,3.86
Sheikh Zayed Stadium,10.0,2,28,1,0,1/28,28.00,60.00,2.80
Shere Bangla National Stadium,36.0,1,172,8,0,2/23,21.50,27.00,4.78
University Oval,8.1,0,31,0,0,0/31,,,3.80
VRA Ground,7.0,2,20,0,0,0/20,,,2.86
Overall (19),334.5,25,1360,46,1,4/35,29.57,43.67,4.06
