0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Bangladesh,41.0,3,200,8,0,2/23,25.00,30.75,4.88
Canada,12.0,0,81,2,0,1/33,40.50,36.00,6.75
Hong Kong,10.0,2,25,0,0,0/25,,,2.50
India,5.0,0,26,1,0,1/26,26.00,30.00,5.20
Ireland,46.0,2,183,5,0,2/40,36.60,55.20,3.98
Kenya,26.0,4,84,5,1,4/35,16.80,31.20,3.23
Netherlands,22.0,2,87,2,0,2/20,43.50,66.00,3.95
Pakistan,13.0,1,56,2,0,2/29,28.00,39.00,4.31
Scotland,41.1,4,134,6,0,2/39,22.33,41.17,3.26
Sri Lanka,16.1,1,60,2,0,2/29,30.00,48.50,3.71
United Arab Emirates,38.2,1,188,3,0,1/28,62.67,76.67,4.90
Zimbabwe,64.1,5,236,10,0,3/20,23.60,38.50,3.68
Overall (12),334.5,25,1360,46,1,4/35,29.57,43.67,4.06
