0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Asgiriya Stadium,1,1,0,0,0,0,10,10,10.00,50.00,0,0
Tyronne Fernando Stadium,1,1,0,0,0,0,14,14,14.00,32.56,0,0
Overall (2),2,2,0,0,0,0,14,24,12.00,38.10,0,0
