0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
AMI Stadium,0.4,0,1,1,0,1/1,1.00,4.00,1.50
Arun Jaitley Stadium,6.0,1,17,0,0,0/17,,,2.83
Captain Roop Singh Stadium,9.0,1,37,2,0,2/37,18.50,27.00,4.11
Darren Sammy National Cricket Stadium,4.0,0,28,1,0,1/28,28.00,24.00,7.00
Green Park,2.0,0,7,1,0,1/7,7.00,12.00,3.50
Harare Sports Club,4.0,0,32,0,0,,,,8.00
Holkar Cricket Stadium,2.0,0,18,1,0,1/18,18.00,12.00,9.00
M Chinnaswamy Stadium,20.0,1,119,3,0,3/49,39.67,40.00,5.95
MA Chidambaram Stadium,10.0,0,39,2,0,2/11,19.50,30.00,3.90
Madhavrao Scindia Cricket Ground,3.4,0,41,1,0,1/41,41.00,22.00,11.18
McLean Park,4.0,0,22,1,0,1/22,22.00,24.00,5.50
National Stadium (Karachi),33.0,0,162,2,0,1/37,81.00,99.00,4.91
Nehru Stadium (Guwahati),2.0,0,24,0,0,0/24,,,12.00
Newlands,6.0,0,27,1,0,1/27,27.00,36.00,4.50
Queen's Park Oval,10.0,0,67,2,0,2/51,33.50,30.00,6.70
Queens Sports Club,4.0,0,28,0,0,,,,7.00
R Premadasa Stadium,23.0,0,140,3,0,1/13,46.67,46.00,6.09
Rangiri Dambulla International Stadium,7.0,0,32,0,0,0/32,,,4.57
Reliance Stadium,8.0,0,27,2,0,2/27,13.50,24.00,3.38
Sabina Park,11.0,0,78,3,0,3/56,26.00,22.00,7.09
Sardar Patel Stadium,10.0,0,66,1,0,1/66,66.00,60.00,6.60
Sawai Mansingh Stadium,14.0,0,74,2,0,1/23,37.00,42.00,5.29
Seddon Park,5.0,0,14,1,0,1/14,14.00,30.00,2.80
Shere Bangla National Stadium,19.0,0,110,2,0,1/9,55.00,57.00,5.79
Sir Vivian Richards Stadium,11.0,0,51,0,0,0/24,,,4.64
St George's Park,4.0,0,18,0,0,0/18,,,4.50
SuperSport Park,12.0,0,66,1,0,1/56,66.00,72.00,5.50
Vidarbha Cricket Association Stadium,4.0,0,20,0,0,0/20,,,5.00
Overall (28),248.2,3,1365,33,0,3/49,41.36,45.15,5.50
