0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,8.0,0,39,1,0,1/39,39.00,48.00,4.88
AMI Stadium,10.0,0,43,1,0,1/43,43.00,60.00,4.30
Arbab Niaz Stadium,19.0,0,106,1,0,1/50,106.00,114.00,5.58
Bangabandhu National Stadium,9.0,0,60,2,0,2/15,30.00,27.00,6.67
Bellerive Oval,18.0,0,103,1,0,1/49,103.00,108.00,5.72
Boland Park,14.0,0,61,3,0,3/26,20.33,28.00,4.36
Brisbane Cricket Ground,25.5,3,82,11,1,5/25,7.45,14.09,3.17
Buffalo Park,10.0,0,50,3,0,3/50,16.67,20.00,5.00
Captain Roop Singh Stadium,10.0,0,49,1,0,1/49,49.00,60.00,4.90
Carisbrook,9.1,0,67,2,0,2/67,33.50,27.50,7.31
County Ground (Bristol),9.5,1,54,2,0,2/54,27.00,29.50,5.49
County Ground (Derby),7.0,1,31,2,0,2/31,15.50,21.00,4.43
County Ground (Northampton),8.0,0,30,0,0,0/30,,,3.75
Diamond Oval,8.0,1,46,4,1,4/46,11.50,12.00,5.75
Dubai International Cricket Stadium,39.0,2,234,6,0,3/39,39.00,39.00,6.00
Eden Gardens,9.0,1,55,1,0,1/55,55.00,54.00,6.11
Eden Park,13.3,1,57,6,1,5/19,9.50,13.50,4.22
Edgbaston,14.5,3,46,4,1,4/36,11.50,22.25,3.10
Etihad Stadium,25.0,2,140,2,0,2/30,70.00,75.00,5.60
Gaddafi Stadium,87.4,4,511,16,3,5/54,31.94,32.88,5.83
Green Park,10.0,1,41,1,0,1/41,41.00,60.00,4.10
Gymkhana Club Ground,19.4,3,104,2,0,2/17,52.00,59.00,5.29
Harare Sports Club,22.0,1,85,4,0,2/41,21.25,33.00,3.86
Headingley,18.0,0,95,2,0,1/46,47.50,54.00,5.28
Indira Priyadarshini Stadium,8.0,0,45,1,0,1/45,45.00,48.00,5.63
Iqbal Stadium,15.0,2,61,4,0,3/31,15.25,22.50,4.07
Jinnah Stadium (Gujwranwala),13.0,3,73,1,0,1/39,73.00,78.00,5.62
Keenan Stadium,9.0,0,44,2,0,2/44,22.00,27.00,4.89
Kennington Oval,26.0,1,134,5,0,2/22,26.80,31.20,5.15
Kingsmead,18.0,3,66,4,0,2/16,16.50,27.00,3.67
Lord's,40.0,1,234,8,1,4/28,29.25,30.00,5.85
M Chinnaswamy Stadium,8.0,3,22,2,0,2/22,11.00,24.00,2.75
MA Aziz Stadium,8.0,1,9,2,0,2/9,4.50,24.00,1.13
Mahinda Rajapaksha International Cricket Stadium,5.0,1,10,0,0,0/10,,,2.00
McLean Park,8.3,1,43,0,0,0/16,,,5.06
Melbourne Cricket Ground,24.0,4,107,6,0,2/26,17.83,24.00,4.46
Multan Cricket Stadium,6.0,0,14,1,0,1/14,14.00,36.00,2.33
National Stadium (Karachi),54.0,4,272,13,1,6/16,20.92,24.92,5.04
Nehru Stadium (Guwahati),8.0,0,52,2,0,2/52,26.00,24.00,6.50
Newlands,9.0,1,63,1,0,1/63,63.00,54.00,7.00
Old Trafford,20.0,0,109,4,0,3/55,27.25,30.00,5.45
Pallekele International Cricket Stadium,9.0,0,70,1,0,1/70,70.00,54.00,7.78
Punjab Cricket Association IS Bindra Stadium,20.0,2,60,5,0,3/42,12.00,24.00,3.00
Queen's Park Oval,7.0,0,31,2,0,2/31,15.50,21.00,4.43
Queens Sports Club,10.0,0,57,1,0,1/57,57.00,60.00,5.70
R Premadasa Stadium,45.0,2,191,5,0,2/33,38.20,54.00,4.24
Rangiri Dambulla International Stadium,65.1,6,248,11,0,3/36,22.55,35.55,3.81
Rawalpindi Cricket Stadium,61.1,6,262,10,0,3/23,26.20,36.70,4.28
Riverside Ground,14.0,3,39,3,0,3/11,13.00,28.00,2.79
Sawai Mansingh Stadium,5.0,1,10,2,0,2/10,5.00,15.00,2.00
Seddon Park,8.0,0,32,1,0,1/32,32.00,48.00,4.00
Sharjah Cricket Stadium,161.1,16,660,39,1,4/37,16.92,24.79,4.10
Sheikh Zayed Stadium,32.0,2,188,4,0,2/42,47.00,48.00,5.88
Sinhalese Sports Club Ground,18.0,4,44,4,0,3/30,11.00,27.00,2.44
Sophia Gardens,15.0,1,86,4,0,3/45,21.50,22.50,5.73
SuperSport Park,17.3,1,112,3,0,2/40,37.33,35.00,6.40
Sydney Cricket Ground,16.0,0,111,2,0,2/50,55.50,48.00,6.94
The Rose Bowl,27.0,2,117,7,0,3/40,16.71,23.14,4.33
Trent Bridge,17.0,2,87,2,0,2/51,43.50,51.00,5.12
VRA Ground,13.0,0,63,3,0,3/40,21.00,26.00,4.85
WACA Ground,5.0,1,16,0,0,0/16,,,3.20
Wanderers Stadium,10.0,0,45,2,0,2/45,22.50,30.00,4.50
Westpac Stadium,14.0,1,93,2,0,2/46,46.50,42.00,6.64
Overall (63),1294.0,99,6169,247,10,6/16,24.98,31.43,4.77
