0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Aga Khan Sports Club Ground,3.0,0,19,0,0,,,,6.33
Bangabandhu National Stadium,4.0,0,17,0,0,0/17,,,4.25
Eden Gardens,4.0,0,24,0,0,0/24,,,6.00
Gymkhana Club Ground,10.0,0,67,0,0,0/29,,,6.70
Lal Bahadur Shastri Stadium,1.0,0,5,0,0,0/5,,,5.00
MA Aziz Stadium,11.0,0,66,1,0,1/54,66.00,66.00,6.00
Punjab Cricket Association IS Bindra Stadium,10.0,0,33,2,0,2/33,16.50,30.00,3.30
R Premadasa Stadium,5.0,0,27,0,0,0/27,,,5.40
Sector 16 Stadium,6.0,1,23,1,0,1/23,23.00,36.00,3.83
Sharjah Cricket Stadium,12.0,0,60,1,0,1/10,60.00,72.00,5.00
Wankhede Stadium,4.0,0,24,1,0,1/24,24.00,24.00,6.00
Overall (11),70.0,1,365,6,0,2/33,60.83,70.00,5.21
