0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,1,1,0,0,0,0,7,7,7.00,70.00,2,0
AMI Stadium,1,1,0,0,0,0,10,10,10.00,76.92,2,0
Arbab Niaz Stadium,3,1,1,0,0,0,2*,2,,,5,0
Arnos Vale Ground,1,1,0,0,0,0,21,21,21.00,53.85,0,0
Arun Jaitley Stadium,1,1,1,0,0,0,10*,10,,111.11,1,0
Bangabandhu National Stadium,1,1,0,0,0,0,19,19,19.00,111.76,0,0
Barabati Stadium,1,1,1,0,0,0,7*,7,,24.14,1,1
Basin Reserve,2,2,0,0,0,0,2,4,2.00,23.53,4,1
Bourda,2,2,0,0,0,0,28,47,23.50,81.03,1,0
Buffalo Park,1,1,0,0,0,0,12,12,12.00,17.65,0,0
Captain Roop Singh Stadium,1,1,1,0,0,0,8*,8,,88.89,0,0
Eden Park,1,1,0,0,0,0,13,13,13.00,185.71,0,0
Edgbaston,1,1,0,0,0,0,1,1,1.00,12.50,2,0
Green Park,1,1,1,0,0,0,10*,10,,166.67,1,1
Headingley,2,2,0,0,0,0,14,27,13.50,108.00,1,1
Iqbal Stadium,1,1,0,0,0,0,9,9,9.00,52.94,0,1
Kennington Oval,2,1,1,0,0,0,47*,47,,66.20,1,0
Kensington Oval,1,0,0,0,0,0,0,0,,,1,0
Kingsmead,1,1,0,0,0,0,21,21,21.00,58.33,1,0
Lal Bahadur Shastri Stadium,1,0,0,0,0,0,0,0,,,0,0
Lord's,1,0,0,0,0,0,0,0,,,1,0
National Stadium (Karachi),1,1,0,0,0,0,4,4,4.00,57.14,2,0
Old Trafford,1,0,0,0,0,0,0,0,,,1,0
Queen's Park Oval,2,0,0,0,0,0,0,0,,,1,0
Rawalpindi Cricket Stadium,1,1,0,0,0,0,12,12,12.00,37.50,3,0
Sabina Park,1,1,0,0,0,0,2,2,2.00,22.22,1,0
Sardar Patel Stadium,1,1,0,0,0,0,2,2,2.00,22.22,0,0
St George's Park,1,1,0,0,0,0,3,3,3.00,17.65,2,0
SuperSport Park,1,1,1,0,0,0,39*,39,,205.26,0,0
Trent Bridge,1,1,0,0,1,0,50,50,50.00,100.00,0,1
WACA Ground,2,2,0,0,0,0,13,18,9.00,42.86,4,0
Wanderers Stadium,1,1,0,0,0,0,18,18,18.00,150.00,3,0
Overall (32),40,31,7,0,1,0,50,423,17.63,66.30,41,6
