0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Pakistan,27.0,0,144,3,0,1/32,48.00,54.00,5.33
Sri Lanka,14.0,2,63,3,0,2/29,21.00,28.00,4.50
Overall (2),41.0,2,207,6,0,2/29,34.50,41.00,5.05
