0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Barabati Stadium,1,1,0,0,0,0,35,35,35.00,100.00,0,1
Barkatullah Khan Stadium,1,1,0,0,0,0,3,3,3.00,50.00,3,0
Green Park,1,0,0,0,0,0,0,0,,,1,0
Gymkhana Club Ground,4,3,1,0,0,0,5,7,3.50,43.75,4,2
Indira Priyadarshini Stadium,1,1,0,0,0,0,7,7,7.00,46.67,1,1
M Chinnaswamy Stadium,1,1,0,0,1,0,51,51,51.00,130.77,1,0
Madhavrao Scindia Cricket Ground,1,0,0,0,0,0,0,0,,,1,0
Nehru Stadium (Indore),1,1,0,0,0,1,0,0,0.00,,3,0
Nehru Stadium (Margao),1,1,1,0,0,0,15*,15,,100.00,1,0
Nehru Stadium (Pune),1,1,0,0,0,0,2,2,2.00,28.57,0,0
Sardar Patel Stadium,1,0,0,0,0,0,0,0,,,0,0
Sharjah Cricket Stadium,5,5,0,0,0,1,40,96,19.20,73.85,4,1
Overall (12),19,15,2,0,1,2,51,216,16.62,80.90,19,5
