0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
AMI Stadium,35.5,5,164,4,0,2/33,41.00,53.75,4.58
Arun Jaitley Stadium,10.0,1,58,0,0,0/58,,,5.80
Bangabandhu National Stadium,12.0,1,59,3,0,2/17,19.67,24.00,4.92
Basin Reserve,25.0,2,100,4,0,2/26,25.00,37.50,4.00
Brabourne Stadium,6.0,0,42,3,0,3/42,14.00,12.00,7.00
Bulawayo Athletic Club,10.0,2,42,2,0,2/42,21.00,30.00,4.20
Eden Park,55.4,6,274,10,1,4/25,27.40,33.40,4.92
Jinnah Stadium (Gujwranwala),9.0,0,33,1,0,1/33,33.00,54.00,3.67
Jinnah Stadium (Sialkot),8.0,1,60,0,0,0/60,,,7.50
Mangaung Oval,10.0,1,66,0,0,0/66,,,6.60
McLean Park,23.0,0,117,2,0,1/36,58.50,69.00,5.09
National Stadium (Karachi),4.0,0,23,0,0,0/23,,,5.75
Nehru Stadium (Guwahati),9.0,0,65,1,0,1/65,65.00,54.00,7.22
Newlands,7.0,0,35,1,0,1/35,35.00,42.00,5.00
Owen Delany Park,7.0,1,34,0,0,0/34,,,4.86
Seddon Park,5.0,0,21,0,0,0/21,,,4.20
Sharjah Cricket Stadium,45.2,5,196,4,0,2/29,49.00,68.00,4.32
SuperSport Park,9.0,0,70,1,0,1/70,70.00,54.00,7.78
Overall (18),290.5,25,1459,36,1,4/25,40.53,48.47,5.02
