0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Bangladesh,13.0,0,58,1,0,1/31,58.00,78.00,4.46
India,35.0,3,173,3,0,2/31,57.67,70.00,4.94
West Indies,7.0,0,30,2,0,2/30,15.00,21.00,4.29
Overall (3),55.0,3,261,6,0,2/30,43.50,55.00,4.75
