0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Queen's Park Oval,8.0,0,40,0,0,0/40,,,5.00
R Premadasa Stadium,18.0,0,99,1,0,1/31,99.00,108.00,5.50
Rangiri Dambulla International Stadium,24.0,3,93,4,0,2/30,23.25,36.00,3.88
Reliance Stadium,5.0,0,29,1,0,1/29,29.00,30.00,5.80
Overall (4),55.0,3,261,6,0,2/30,43.50,55.00,4.75
