0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
India,1,1,0,0,0,0,22,22,22.00,157.14,0,0
Pakistan,1,1,0,0,0,0,22,22,22.00,52.38,1,0
Overall (2),2,2,0,0,0,0,22,44,22.00,78.57,1,0
