0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,99.2,0,516,12,0,3/32,43.00,49.67,5.19
Second,102.0,3,503,20,2,4/23,25.15,30.60,4.93
Overall,201.2,3,1019,32,2,4/23,31.84,37.75,5.06
