0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Bulawayo Athletic Club,15.0,0,62,7,1,4/33,8.86,12.86,4.13
Dubai International Cricket Stadium,28.0,2,129,7,0,3/30,18.43,24.00,4.61
Grange Cricket Club,14.0,1,81,3,0,2/28,27.00,28.00,5.79
ICC Global Cricket Academy,18.2,0,89,3,0,2/46,29.67,36.67,4.85
Mission Road,29.1,2,106,4,0,2/37,26.50,43.75,3.63
Old Hararians Sports Club,10.0,0,43,2,0,2/43,21.50,30.00,4.30
Queens Sports Club,10.0,0,51,2,0,2/51,25.50,30.00,5.10
Sheikh Zayed Stadium,10.0,2,33,1,0,1/33,33.00,60.00,3.30
Overall (8),134.3,7,594,29,1,4/33,20.48,27.83,4.42
