0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,03/10/2001,Zimbabwe,Harare Sports Club,did not bat,-,-,-,,0,,
2,06/10/2001,Zimbabwe,Harare Sports Club,did not bat,-,-,-,,0,,
3,07/10/2001,Zimbabwe,Harare Sports Club,did not bat,-,-,-,,0,,
4,10/10/2001,Zimbabwe,Queens Sports Club,not out,11*,10,110.00,,11,,110.00
5,13/10/2001,Zimbabwe,Queens Sports Club,did not bat,-,-,-,,11,,110.00
6,19/01/2002,India,Eden Gardens,c †A Ratra b A B Agarkar,2,5,40.00,,13,13.00,86.67
7,22/01/2002,India,Barabati Stadium,not out,3*,3,100.00,,16,16.00,88.89
8,25/01/2002,India,MA Chidambaram Stadium,not out,9*,15,60.00,,25,25.00,75.76
9,31/01/2002,India,Arun Jaitley Stadium,did not bat,-,-,-,,25,25.00,75.76
10,03/02/2002,India,Wankhede Stadium,c & b Harbhajan Singh,13,28,46.43,,38,19.00,62.30
11,13/02/2002,New Zealand,AMI Stadium,c L Vincent b D L Vettori,3,10,30.00,,41,13.67,57.75
No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,No. of Innings Played = 6,,
