0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,31/08/1996,Pakistan,Edgbaston,run out,15,27,55.56,,15,15.00,55.56
2,01/09/1996,Pakistan,Trent Bridge,c Ijaz Ahmed b Saqlain Mushtaq,13,23,56.52,,28,14.00,56.00
3,22/05/1997,Australia,Headingley,not out,66*,84,78.57,,94,47.00,70.15
4,24/05/1997,Australia,Kennington Oval,not out,53*,41,129.27,,147,73.50,84.00
5,25/05/1997,Australia,Lord's,not out,4*,9,44.44,,151,75.50,82.07
6,11/12/1997,India,Sharjah Cricket Stadium,b A Kuruvilla,4,6,66.67,,155,51.67,81.58
7,13/12/1997,West Indies,Sharjah Cricket Stadium,c S Chanderpaul b M V Dillon,9,15,60.00,,164,41.00,80.00
8,15/12/1997,Pakistan,Sharjah Cricket Stadium,c Shahid Afridi b Manzoor Akhtar,17,27,62.96,,181,36.20,78.02
9,19/12/1997,West Indies,Sharjah Cricket Stadium,st D Williams b C L Hooper,16,40,40.00,,197,32.83,72.43
10,29/03/1998,West Indies,Kensington Oval,not out,18*,14,128.57,,215,35.83,75.17
11,01/04/1998,West Indies,Kensington Oval,run out,11,13,84.62,,226,32.29,75.59
12,04/04/1998,West Indies,Arnos Vale Ground,b R N Lewis,31,49,63.27,,257,32.13,73.85
13,05/04/1998,West Indies,Arnos Vale Ground,c C L Hooper b M V Dillon,23,39,58.97,,280,31.11,72.35
14,08/04/1998,West Indies,Queen's Park Oval,b N C McGarrell,2,5,40.00,,282,28.20,71.94
15,21/05/1998,South Africa,Kennington Oval,c P L Symcox b L Klusener,32,28,114.29,,314,28.55,74.76
16,23/05/1998,South Africa,Old Trafford,lbw b S M Pollock,46,63,73.02,,360,30.00,74.53
17,24/05/1998,South Africa,Headingley,did not bat,-,-,-,,360,30.00,74.53
18,16/08/1998,Sri Lanka,Lord's,b S T Jayasuriya,3,4,75.00,,363,27.92,74.54
19,18/08/1998,South Africa,Edgbaston,b P L Symcox,10,17,58.82,,373,26.64,74.01
20,25/10/1998,South Africa,Bangabandhu National Stadium,not out,83*,91,91.21,,456,32.57,76.64
21,10/01/1999,Australia,Brisbane Cricket Ground,c †A C Gilchrist b D W Fleming,5,20,25.00,,461,30.73,74.96
22,11/01/1999,Sri Lanka,Brisbane Cricket Ground,b M Muralitharan,1,5,20.00,,462,28.88,74.52
23,15/01/1999,Australia,Melbourne Cricket Ground,c †A C Gilchrist b G D McGrath,13,16,81.25,,475,27.94,74.69
24,17/01/1999,Australia,Sydney Cricket Ground,not out,22*,14,157.14,,497,29.24,76.46
25,19/01/1999,Sri Lanka,Melbourne Cricket Ground,did not bat,-,-,-,,497,29.24,76.46
26,23/01/1999,Sri Lanka,Adelaide Oval,did not bat,-,-,-,,497,29.24,76.46
27,29/01/1999,Sri Lanka,WACA Ground,run out,46,74,62.16,,543,30.17,75.00
28,03/02/1999,Sri Lanka,Sydney Cricket Ground,st R S Kaluwitharana b U D U Chandana,13,17,76.47,,556,29.26,75.03
29,05/02/1999,Australia,Sydney Cricket Ground,c †A C Gilchrist b M G Bevan,19,26,73.08,,575,28.75,74.97
30,10/02/1999,Australia,Sydney Cricket Ground,lbw b S K Warne,0,1,0.00,,575,27.38,74.87
31,13/02/1999,Australia,Melbourne Cricket Ground,c †A C Gilchrist b A C Dale,7,8,87.50,,582,26.45,75.00
32,07/04/1999,Pakistan,Sharjah Cricket Stadium,b Shahid Afridi,18,18,100.00,,600,26.09,75.57
33,14/05/1999,Sri Lanka,Lord's,did not bat,-,-,-,,600,26.09,75.57
34,25/05/1999,Zimbabwe,Trent Bridge,did not bat,-,-,-,,600,26.09,75.57
35,29/05/1999,India,Edgbaston,lbw b A Kumble,6,13,46.15,,606,25.25,75.09
No. of Innings Played = 30,No. of Innings Played = 30,No. of Innings Played = 30,No. of Innings Played = 30,No. of Innings Played = 30,No. of Innings Played = 30,No. of Innings Played = 30,No. of Innings Played = 30,No. of Innings Played = 30,No. of Innings Played = 30,,
