0,1,2,3,4,5,6,7,8,9
Versus,O,M,R,W,4w,Best,Avg,S/R,E/R
Australia,64.0,2,312,6,0,2/34,52.00,64.00,4.88
Bangladesh,28.0,0,135,1,0,1/4,135.00,168.00,4.82
India,2.0,0,11,0,0,,,,5.50
Ireland,3.0,0,21,0,0,,,,7.00
New Zealand,28.0,0,143,3,0,2/34,47.67,56.00,5.11
Pakistan,8.0,0,34,1,0,1/16,34.00,48.00,4.25
Scotland,1.0,0,3,0,0,,,,3.00
South Africa,25.0,0,156,3,0,2/66,52.00,50.00,6.24
Sri Lanka,10.0,0,51,1,0,1/34,51.00,60.00,5.10
West Indies,4.0,0,18,0,0,,,,4.50
Overall (10),173.0,2,884,15,0,2/34,58.93,69.20,5.11
