0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Adelaide Oval,11.0,0,72,0,0,0/34,,,6.55
Arun Jaitley Stadium,8.4,1,37,2,0,2/37,18.50,26.00,4.27
Bangabandhu National Stadium,32.0,2,132,8,1,4/49,16.50,24.00,4.13
Bellerive Oval,10.0,1,34,2,0,2/34,17.00,30.00,3.40
Carisbrook,5.0,0,33,1,0,1/33,33.00,30.00,6.60
Ibn-e-Qasim Bagh Stadium,6.0,1,37,1,0,1/37,37.00,36.00,6.17
"KD Singh ""Babu"" Stadium",10.0,1,36,1,0,1/36,36.00,60.00,3.60
Madhavrao Scindia Cricket Ground,10.0,0,30,2,0,2/30,15.00,30.00,3.00
National Stadium (Karachi),8.0,0,43,2,0,2/43,21.50,24.00,5.38
Nehru Stadium (Margao),10.0,0,40,0,0,0/40,,,4.00
Nehru Stadium (Pune),10.0,1,56,0,0,0/56,,,5.60
Niaz Stadium,8.0,0,49,1,0,1/49,49.00,48.00,6.13
Pukekura Park,7.0,0,54,0,0,0/54,,,7.71
Rawalpindi Cricket Stadium,8.0,0,68,1,0,1/68,68.00,48.00,8.50
Sardar Patel Stadium,10.0,0,60,1,0,1/60,60.00,60.00,6.00
Sharjah Cricket Stadium,4.0,0,21,0,0,0/21,,,5.25
Sports Stadium,8.0,0,41,1,0,1/41,41.00,48.00,5.13
Vidarbha Cricket Association Ground,8.0,0,49,1,0,1/49,49.00,48.00,6.13
WACA Ground,24.0,1,94,1,0,1/33,94.00,144.00,3.92
Overall (19),197.4,8,986,25,1,4/49,39.44,47.44,4.99
