0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Arbab Niaz Stadium,16.0,1,62,1,0,1/27,62.00,96.00,3.88
Ayub National Stadium,4.0,0,18,2,0,2/18,9.00,12.00,4.50
Bangabandhu National Stadium,8.0,0,43,1,0,1/43,43.00,48.00,5.38
Eden Gardens,6.0,0,44,0,0,0/44,,,7.33
Gaddafi Stadium,17.0,1,67,2,0,2/32,33.50,51.00,3.94
Harare Sports Club,28.0,0,113,4,0,2/36,28.25,42.00,4.04
Ibn-e-Qasim Bagh Stadium,2.0,0,19,0,0,0/19,,,9.50
Iqbal Stadium,13.4,0,63,1,0,1/32,63.00,82.00,4.61
Jinnah Stadium (Gujwranwala),10.0,2,25,1,0,1/25,25.00,60.00,2.50
Jinnah Stadium (Sialkot),24.0,3,86,3,0,3/36,28.67,48.00,3.58
Keenan Stadium,2.0,0,11,0,0,0/11,,,5.50
Kennington Oval,11.0,1,31,0,0,0/31,,,2.82
Kingsmead,10.0,1,27,0,0,0/27,,,2.70
Lal Bahadur Shastri Stadium,1.4,0,9,0,0,0/9,,,5.40
MA Aziz Stadium,4.0,1,9,0,0,0/9,,,2.25
National Stadium (Karachi),3.0,0,19,0,0,0/19,,,6.33
Nehru Stadium (Indore),2.0,0,9,1,0,1/9,9.00,12.00,4.50
Niaz Stadium,7.0,1,38,1,0,1/38,38.00,42.00,5.43
P Sara Oval,9.0,1,22,3,0,3/22,7.33,18.00,2.44
Sharjah Cricket Stadium,66.1,3,342,7,0,2/8,48.86,56.71,5.17
Sinhalese Sports Club Ground,18.0,0,63,1,0,1/30,63.00,108.00,3.50
St George's Park,10.0,0,40,0,0,0/40,,,4.00
Tyronne Fernando Stadium,5.0,1,18,0,0,0/18,,,3.60
Vidarbha Cricket Association Ground,1.0,0,8,0,0,0/8,,,8.00
WACA Ground,12.0,0,76,1,0,1/24,76.00,72.00,6.33
Overall (25),290.3,16,1262,29,0,3/22,43.52,60.10,4.34
