0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,Progressive,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,Batsman Dismissed,Overs,Wickets,,S/R,E/R,Wkts,Avg
1.0,17/02/2014,Sri Lanka,Shere Bangla National Stadium,K M D N Kulasekara (b),6.0,2/31,,18.00,5.17,1,15.50
,,,,A D Mathews (b),,,,,,2,
2.0,20/02/2014,Sri Lanka,Shere Bangla National Stadium,K C Sangakkara (c Mahmudullah),8.0,1/44,,28.00,5.36,3,25.00
3.0,22/02/2014,Sri Lanka,Shere Bangla National Stadium,,10.0,0/42,,48.00,4.88,,39.00
4.0,01/03/2014,Afghanistan,Khan Shaheb Osman Ali Stadium,Karim Sadiq (c & b),10.0,2/44,,40.80,4.74,4,32.20
,,,,Najibullah Zadran (b),,,,,,5,
5.0,06/03/2014,Sri Lanka,Shere Bangla National Stadium,H D R L Thirimanne (c Rubel Hossain),7.0,1/46,,41.00,5.05,6,34.50
6.0,21/11/2014,Zimbabwe,Zahur Ahmed Chowdhury Stadium,T Panyangara (b),9.1,2/22,,37.63,4.56,7,28.63
,,,,T L Chatara (b),,,,,,8,
7.0,23/11/2014,Zimbabwe,Zahur Ahmed Chowdhury Stadium,T Panyangara (b),9.5,4/29,,30.00,4.30,9,21.50
,,,,B R M Taylor (c Mahmudullah),,,,,,10,
,,,,T Kamungozi (b),,,,,,11,
,,,,J Nyumbu (b),,,,,,12,
8.0,26/11/2014,Zimbabwe,Shere Bangla National Stadium,T Panyangara (b),8.5,4/27,,25.81,4.14,13,17.81
,,,,T Kamungozi (b),,,,,,14,
,,,,N Madziva (c sub),,,,,,15,
,,,,S F Mire (st †Mushfiqur Rahim),,,,,,16,
9.0,09/03/2015,England,Adelaide Oval,,8.0,0/42,,28.81,4.26,,20.44
10.0,17/04/2015,Pakistan,Shere Bangla National Stadium,Fawad Alam (c Soumya Sarkar),10.0,3/47,,27.42,4.31,17,19.68
,,,,Sarfaraz Ahmed (c Nasir Hossain),,,,,,18,
,,,,Saad Nasim (b),,,,,,19,
11.0,19/04/2015,Pakistan,Shere Bangla National Stadium,Mohammad Hafeez (b),10.0,1/41,,29.05,4.29,20,20.75
12.0,22/04/2015,Pakistan,Shere Bangla National Stadium,Mohammad Hafeez (b),10.0,2/43,,29.14,4.29,21,20.82
,,,,Junaid Khan (b),,,,,,22,
13.0,24/06/2015,India,Shere Bangla National Stadium,,6.0,0/42,,30.77,4.43,,22.73
14.0,07/11/2015,Zimbabwe,Shere Bangla National Stadium,,7.0,0/19,,32.68,4.33,,23.59
15.0,09/11/2015,Zimbabwe,Shere Bangla National Stadium,R W Chakabva (lbw),9.0,1/34,,33.61,4.29,23,24.04
16.0,11/11/2015,Zimbabwe,Shere Bangla National Stadium,T Muzarabani (c & b),9.3,1/47,,34.58,4.34,24,25.00
