0,1,2,3,4,5,6,7,8,9
Innings No,O,M,R,W,4w,Best,Avg,S/R,E/R
First,302.5,19,1347,43,1,4/67,31.33,42.26,4.45
Second,144.1,18,595,12,0,2/21,49.58,73.25,4.06
Overall,447.0,37,1942,55,1,4/67,35.31,49.02,4.32
