0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Eden Park,9.0,0,45,2,0,2/45,22.50,27.00,5.00
Harare Sports Club,6.0,0,36,0,0,0/36,,,6.00
Kingsmead,9.2,0,43,1,0,1/43,43.00,56.00,4.61
Mangaung Oval,6.0,0,35,1,0,1/35,35.00,36.00,5.83
Manuka Oval,8.0,0,21,4,1,4/21,5.25,12.00,2.63
Melbourne Cricket Ground,10.0,0,43,1,0,1/43,43.00,60.00,4.30
Newlands,19.0,1,76,3,0,2/48,25.33,38.00,4.00
Providence Stadium,10.0,1,26,0,0,0/26,,,2.60
Queens Sports Club,22.0,5,67,2,0,2/21,33.50,66.00,3.05
Shere Bangla National Stadium,11.0,0,63,1,0,1/22,63.00,66.00,5.73
St George's Park,26.3,2,160,7,1,4/40,22.86,22.71,6.04
SuperSport Park,25.2,0,140,4,0,2/50,35.00,38.00,5.53
Sydney Cricket Ground,24.0,1,123,4,0,2/37,30.75,36.00,5.13
Wanderers Stadium,9.0,1,57,2,0,2/57,28.50,27.00,6.33
Wankhede Stadium,7.0,0,39,1,0,1/39,39.00,42.00,5.57
Warner Park,10.0,2,50,1,0,1/50,50.00,60.00,5.00
Zahur Ahmed Chowdhury Stadium,5.0,0,27,0,0,0/27,,,5.40
Overall (17),217.1,13,1051,34,2,4/21,30.91,38.32,4.84
