0,1,2,3,4,5,6,7,8,9,10,11
,,,,,,,,,Progressive,Progressive,Progressive
,,,,,,,,,,,
,Date,Versus,Ground,How Dismissed,Runs,B/F,S/R,,Aggr,Avg,S/R
1,10/03/2013,Pakistan,Mangaung Oval,did not bat,-,-,-,,0,,
2,15/03/2013,Pakistan,SuperSport Park,c Shahid Afridi b Saeed Ajmal,5,4,125.00,,5,5.00,125.00
3,17/08/2014,Zimbabwe,Queens Sports Club,did not bat,-,-,-,,5,5.00,125.00
4,19/08/2014,Zimbabwe,Queens Sports Club,c Sikandar Raza b S C Williams,23,26,88.46,,28,14.00,93.33
5,21/08/2014,Zimbabwe,Queens Sports Club,did not bat,-,-,-,,28,14.00,93.33
6,29/08/2014,Zimbabwe,Harare Sports Club,c E Chigumbura b T L Chatara,6,13,46.15,,34,11.33,79.07
7,27/10/2014,New Zealand,Seddon Park,did not bat,-,-,-,,34,11.33,79.07
8,21/11/2014,Australia,Melbourne Cricket Ground,did not bat,-,-,-,,34,11.33,79.07
9,23/11/2014,Australia,Sydney Cricket Ground,did not bat,-,-,-,,34,11.33,79.07
10,25/01/2015,West Indies,St George's Park,not out,1*,2,50.00,,35,11.67,77.78
11,28/01/2015,West Indies,SuperSport Park,did not bat,-,-,-,,35,11.67,77.78
12,27/02/2015,West Indies,Sydney Cricket Ground,did not bat,-,-,-,,35,11.67,77.78
13,03/03/2015,Ireland,Manuka Oval,did not bat,-,-,-,,35,11.67,77.78
14,07/03/2015,Pakistan,Eden Park,c Younis Khan b Rahat Ali,12,19,63.16,,47,11.75,73.44
15,18/03/2015,Sri Lanka,Sydney Cricket Ground,did not bat,-,-,-,,47,11.75,73.44
16,10/07/2015,Bangladesh,Shere Bangla National Stadium,did not bat,-,-,-,,47,11.75,73.44
17,12/07/2015,Bangladesh,Shere Bangla National Stadium,lbw b Nasir Hossain,5,11,45.45,,52,10.40,69.33
18,15/07/2015,Bangladesh,Zahur Ahmed Chowdhury Stadium,b Rubel Hossain,5,10,50.00,,57,9.50,67.06
19,26/08/2015,New Zealand,Kingsmead,not out,3*,8,37.50,,60,10.00,64.52
20,25/10/2015,India,Wankhede Stadium,did not bat,-,-,-,,60,10.00,64.52
21,06/02/2016,England,St George's Park,not out,7*,7,100.00,,67,11.17,67.00
22,09/02/2016,England,SuperSport Park,did not bat,-,-,-,,67,11.17,67.00
23,12/02/2016,England,Wanderers Stadium,not out,3*,11,27.27,,70,11.67,63.06
24,14/02/2016,England,Newlands,did not bat,-,-,-,,70,11.67,63.06
25,03/06/2016,West Indies,Providence Stadium,b C R Brathwaite,5,11,45.45,,75,10.71,61.48
26,11/06/2016,Australia,Warner Park,b M A Starc,1,3,33.33,,76,9.50,60.80
27,08/10/2016,Australia,St George's Park,did not bat,-,-,-,,76,9.50,60.80
28,12/10/2016,Australia,Newlands,c †M S Wade b C P Tremain,0,1,0.00,,76,8.44,60.32
No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,No. of Innings Played = 13,,
