0,1,2,3,4,5,6,7,8,9
Ground,O,M,R,W,4w,Best,Avg,S/R,E/R
Albion Sports Complex,9.0,1,26,1,0,1/26,26.00,54.00,2.89
AMI Stadium,8.0,0,23,1,0,1/23,23.00,64.00,2.16
Edgbaston,1.0,0,6,0,0,,,,6.00
Gaddafi Stadium,7.0,0,35,2,0,2/35,17.50,21.00,5.00
Headingley,23.0,6,38,4,0,3/27,9.50,34.50,1.65
Jinnah Stadium (Sialkot),2.0,0,20,0,0,,,,10.00
Kennington Oval,12.0,2,26,0,0,0/26,,,2.17
Melbourne Cricket Ground,5.0,0,34,0,0,0/34,,,6.80
National Stadium (Karachi),7.0,1,22,1,0,1/22,22.00,42.00,3.14
Old Trafford,4.0,1,16,0,0,0/16,,,4.00
Sydney Cricket Ground,10.0,0,35,0,0,0/35,,,3.50
Trent Bridge,19.0,0,93,4,0,3/53,23.25,28.50,4.89
Overall (12),107.0,11,374,13,0,3/27,28.77,50.62,3.41
