0,1,2,3,4,5,6,7,8,9,10,11,12
Ground,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Adelaide Oval,2,2,0,0,0,0,31,35,17.50,71.43,2,0
AMI Stadium,4,4,0,0,0,1,13,20,5.00,71.43,2,0
Basin Reserve,3,2,0,0,0,0,14,18,9.00,64.29,0,0
Bellerive Oval,1,1,0,0,0,0,3,3,3.00,50.00,0,0
Brisbane Cricket Ground,1,1,0,0,0,0,42,42,42.00,63.64,0,0
Carisbrook,1,1,0,0,0,0,5,5,5.00,45.45,1,0
County Ground (Chelmsford),1,1,0,0,0,0,35,35,35.00,40.70,1,0
County Ground (Derby),1,1,0,0,0,0,1,1,1.00,5.00,0,0
County Ground (Southampton),1,1,0,0,0,0,2,2,2.00,9.52,0,0
Eden Park,4,4,0,0,0,0,27,60,15.00,65.93,1,0
Edgbaston,1,1,0,0,0,0,12,12,12.00,60.00,0,0
Gaddafi Stadium,1,1,0,0,0,0,28,28,28.00,63.64,1,0
Harare Sports Club,2,2,0,0,0,0,22,35,17.50,72.92,0,0
Headingley,1,1,0,0,0,0,35,35,35.00,100.00,0,0
Lal Bahadur Shastri Stadium,1,1,0,0,0,0,41,41,41.00,56.16,0,0
M Chinnaswamy Stadium,1,1,0,0,0,0,23,23,23.00,74.19,0,0
McLean Park,4,3,0,0,1,0,61,102,34.00,67.55,1,0
Melbourne Cricket Ground,1,1,0,0,0,0,3,3,3.00,37.50,0,0
National Stadium (Karachi),1,1,0,0,0,0,22,22,22.00,64.71,0,0
Old Trafford,1,1,0,0,0,0,35,35,35.00,72.92,0,0
Owen Delany Park,1,1,0,0,1,0,57,57,57.00,91.94,0,0
Punjab Cricket Association IS Bindra Stadium,1,1,0,0,0,0,45,45,45.00,78.95,0,0
Queens Sports Club,1,1,0,0,1,0,55,55,55.00,73.33,0,0
R Premadasa Stadium,2,2,0,0,0,0,44,45,22.50,88.24,0,0
Rawalpindi Cricket Stadium,1,1,0,0,1,0,62,62,62.00,67.39,0,0
Sharjah Cricket Stadium,6,6,0,0,0,1,27,62,10.33,52.10,3,0
Sinhalese Sports Club Ground,2,2,0,0,0,1,4,4,2.00,33.33,0,0
Sophia Gardens,1,1,0,0,0,0,5,5,5.00,62.50,0,0
Sydney Cricket Ground,1,1,0,0,0,0,14,14,14.00,56.00,0,0
Trent Bridge,1,1,0,0,1,0,74,74,74.00,63.79,0,0
Overall (30),50,48,0,0,5,3,74,980,20.42,64.69,12,0
