0,1,2,3,4,5,6,7,8,9,10,11,12
Versus,Mat,Inns,NO,100s,50s,0s,HS,Runs,Avg,S/R,Ca,St
Afghanistan,2,2,0,0,1,0,66,111,55.50,76.55,1,0
Australia,6,6,0,1,1,0,100,312,52.00,84.10,1,0
Bangladesh,2,2,0,0,1,0,96,97,48.50,96.04,1,0
England,16,16,2,1,5,0,115,639,45.64,93.70,8,0
Hong Kong,1,1,0,0,0,0,33,33,33.00,91.67,0,0
India,5,5,0,0,0,0,48,158,31.60,75.96,4,0
Ireland,1,1,0,0,0,0,29,29,29.00,100.00,0,0
New Zealand,11,11,1,1,3,2,101*,415,41.50,82.02,5,0
South Africa,7,7,2,0,2,0,69,295,59.00,80.82,3,0
Sri Lanka,10,9,1,3,1,0,115,496,62.00,82.39,6,0
West Indies,7,7,1,4,0,0,125*,536,89.33,93.87,4,0
Zimbabwe,6,5,3,1,1,0,106*,238,119.00,99.17,3,0
Overall (12),74,72,10,11,15,2,125*,3359,54.18,87.11,36,0
